"TAIR"	"SYMBOL"	"GENENAME"	"ENTREZID"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"ZT1_wt_1"	"ZT1_wt_2"	"ZT1_wt_3"	"ZT1_wt_4"	"ZT3_wt_1"	"ZT3_wt_2"	"ZT3_wt_3"	"ZT3_wt_4"	"ZT5_wt_1"	"ZT5_wt_2"	"ZT5_wt_3"	"ZT5_wt_4"	"ZT7_wt_1"	"ZT7_wt_2"	"ZT7_wt_3"	"ZT7_wt_4"	"ZT9_wt_1"	"ZT9_wt_2"	"ZT9_wt_3"	"ZT9_wt_4"	"ZT11_wt_1"	"ZT11_wt_2"	"ZT11_wt_3"	"ZT11_wt_4"	"ZT13_wt_1"	"ZT13_wt_2"	"ZT13_wt_3"	"ZT13_wt_4"	"ZT15_wt_1"	"ZT15_wt_2"	"ZT15_wt_3"	"ZT15_wt_4"	"ZT17_wt_1"	"ZT17_wt_2"	"ZT17_wt_4"	"ZT19_wt_1"	"ZT19_wt_2"	"ZT19_wt_3"	"ZT19_wt_4"	"ZT21_wt_1"	"ZT21_wt_2"	"ZT21_wt_3"	"ZT21_wt_4"	"ZT23_wt_1"	"ZT23_wt_2"	"ZT23_wt_3"	"ZT23_wt_4"
"AT1G11905"	NA	NA	"837739"	"UP"	"Rhythmic"	" 1.134602"	" 1.21496142"	"  8.989685"	"2.736846e-14"	"5.607988e-12"	"22.08159179"	"UP"	"Rhythmic"	"2.118353e-06"	"3.175967e-07"	"24"	"18.0"	"0.5572440"	"0.7203937"	"   1.0803851"	" 0.450233740"	" 1.21446679"	" 0.65999858"	" 0.26089629"	"-0.11474197"	" 0.79099321"	"-0.92885756"	"-0.94034049"	" 0.56347996"	"-2.012896847"	" 0.59985081"	" 0.32410712"	"-0.022079856"	"-0.43470617"	"-0.81009059"	"-0.05825118"	" 0.96001423"	" 0.11581771"	" 0.1065120"	"-0.47861191"	" 1.20200311"	" 0.36474146"	"-0.18661975"	" 0.7138384743"	" 0.88171752"	" 0.888000948"	" 0.688718574"	" 0.84377816"	" 0.15775882"	" 0.950423504"	" 1.3377050"	" 0.85389065"	" 1.3370778"	" 1.12359143"	" 1.63241409"	" 0.4335014"	" 1.3207810"	" 1.57944093"	" 1.04685037"	" 0.54887294"	" 0.79163169"	" 1.57745897"	" 1.253810759"	" 1.2217105"	" 1.035564445"	" 0.984699383"	" 1.112169079"
"AT1G49200"	"ATL75"	NA	"841343"	"UP"	"Rhythmic"	" 1.134317"	"-0.09650965"	"  3.505704"	"7.018998e-04"	"9.357655e-03"	"-1.22562232"	"UP"	"Rhythmic"	"3.004142e-06"	"4.648903e-07"	"24"	"20.0"	"1.1248939"	"2.2302680"	"   2.3874588"	"-1.861088829"	"-1.19228944"	"-1.08089353"	"-2.02860513"	"-0.89143620"	"-1.80830488"	" 0.08227535"	"-0.75496858"	"-1.31413579"	"-1.892538714"	"-1.55176472"	"-0.72482408"	"-1.795565401"	"-2.05798425"	"-1.83225605"	" 0.04677115"	"-0.27053637"	"-1.85299522"	"-2.0977640"	"-2.01121971"	"-1.62997983"	"-1.00269898"	"-1.54901260"	"-1.9768815187"	"-0.94915549"	"-0.677213319"	"-0.914781596"	" 0.38078373"	"-0.61745750"	"-0.566039709"	"-0.5654101"	"-1.19884349"	"-0.5458355"	"-1.46259234"	"-0.28383745"	" 1.1122414"	" 2.7278515"	" 1.09552925"	" 2.22078485"	" 3.20308727"	" 3.94184210"	" 3.68819472"	" 2.841249732"	" 5.2390885"	" 4.878206656"	" 4.386736815"	" 4.092080884"
"AT3G22231"	"PCC1"	"Encodes a member of a novel 6 member Arabidopsis gene family.  Expression of PCC1 is regulated by the circadian clock and is upregulated in response to both virulent and avirulent strains of Pseudomonas syringae pv. tomato."	"821788"	"DOWN"	"Rhythmic"	"-1.131616"	" 6.68160506"	" -5.978357"	"4.101496e-08"	"2.409219e-06"	" 8.13675030"	"DOWN"	"Rhythmic"	"9.746122e-14"	"1.963383e-15"	"24"	"11.0"	"1.9718308"	"2.1755007"	" 482.4212126"	" 4.131095881"	" 4.73689216"	" 2.76043531"	" 4.97764489"	" 6.48824243"	" 6.07762406"	" 6.08343453"	" 5.90724578"	" 5.94972582"	" 5.530910036"	" 7.11706833"	" 5.30422001"	" 7.362986112"	" 6.93760962"	" 5.51801818"	" 6.41167050"	" 8.85839387"	" 7.91880784"	" 8.8484783"	" 8.39237545"	" 9.83835200"	" 9.20188872"	" 8.25741621"	" 9.1205314485"	" 8.66149482"	" 8.926537050"	" 8.643779021"	" 8.58758605"	" 6.39228970"	" 8.006526516"	" 8.6981857"	" 8.27455608"	" 6.4740417"	" 5.50503689"	" 6.21702631"	" 4.6413871"	" 5.0809870"	" 5.00681306"	" 5.84970826"	" 3.75383695"	" 5.74806795"	" 4.89882247"	" 3.761144872"	" 4.9397811"	" 4.026006557"	" 3.188578265"	" 4.019016001"
"AT3G15630"	NA	NA	"820805"	"UP"	"Rhythmic"	" 1.123652"	" 3.45490744"	"  3.480962"	"7.617704e-04"	"1.001038e-02"	"-1.30217967"	"UP"	"Rhythmic"	"1.096539e-07"	"1.184775e-08"	"24"	"15.0"	"2.0560817"	"2.5436899"	"  32.3576785"	"-2.575899661"	"-2.49980245"	"-1.61388931"	"-1.76562806"	"-0.38931887"	"-3.69536937"	"-2.70395707"	"-2.08921373"	" 1.42887336"	" 1.311669459"	"-0.13196019"	"-1.16747833"	" 2.094410887"	" 1.07795390"	" 1.82674928"	" 1.64016520"	" 1.28706033"	" 2.02923128"	" 1.0825023"	" 0.99892348"	" 0.69548395"	" 1.67669731"	" 2.46405173"	" 0.5497987730"	" 5.75263128"	" 5.358391039"	" 4.921196136"	" 5.72807016"	" 3.04378711"	" 3.414236493"	" 3.7238747"	" 4.00549113"	" 3.5753132"	" 3.07608108"	" 2.98545019"	" 3.3585973"	" 3.8880813"	" 3.74183872"	" 3.58114263"	" 3.52124725"	" 4.70811142"	" 3.87521652"	" 3.772937148"	" 2.8795239"	" 2.400256383"	" 2.122324763"	" 1.502095625"
"AT3G09600"	"LCL5"	NA	"820117"	"UP"	"Rhythmic"	" 1.118337"	" 2.14821224"	"  5.082799"	"1.906921e-06"	"7.030077e-05"	" 4.41056018"	"UP"	"Rhythmic"	"1.338736e-19"	"4.026387e-22"	"24"	"23.0"	"4.0602838"	"4.3909030"	"  65.1134529"	" 6.163528176"	" 5.82832380"	" 6.20286932"	" 5.99992128"	" 3.66792545"	" 3.55998748"	" 3.66869794"	" 3.98060259"	" 1.04008955"	" 0.806113632"	" 0.80166162"	" 1.75200797"	"-0.785716171"	"-0.94554796"	"-2.07341044"	"-0.51803257"	"-1.32359697"	"-2.84232180"	"-2.9198446"	"-2.99903825"	"-1.84540663"	"-1.60161424"	"-2.42114881"	"-2.3943538202"	"-2.78577191"	"-2.480590213"	"-2.829694738"	"-2.36178936"	"-0.62519992"	"-0.968599643"	"-1.8431070"	"-0.84440187"	" 1.7905411"	" 0.75779612"	" 0.65729644"	" 3.2633207"	" 3.3737031"	" 2.27785054"	" 3.47521415"	" 5.14525903"	" 5.04548164"	" 5.06914797"	" 4.859070046"	" 5.8157400"	" 6.491399625"	" 6.110711368"	" 5.768445178"
"AT5G38120"	"4-CL8"	NA	"833792"	"UP"	"Rhythmic"	" 1.117279"	"-0.53193144"	"  6.625041"	"2.201604e-09"	"1.838705e-07"	"10.99184183"	"UP"	"Rhythmic"	"3.256134e-08"	"3.061749e-09"	"24"	" 2.0"	"1.2014216"	"1.1283706"	"   0.5689346"	" 0.697978126"	" 0.19542898"	" 0.84364267"	" 0.41434645"	" 0.59027330"	" 1.57531982"	" 1.17140652"	" 0.16237485"	"-0.23883031"	" 1.528560610"	" 0.35202657"	" 0.14323924"	" 2.758310581"	" 0.39151834"	"-0.26714936"	" 0.07130111"	"-0.08934253"	"-0.59957091"	"-0.3638494"	" 0.10035217"	"-1.97265673"	"-1.64487867"	"-1.17034852"	" 0.4990528406"	"-1.02449871"	"-0.181244560"	"-1.001088663"	"-1.39602322"	"-1.85338487"	"-1.974009350"	"-1.1633152"	"-1.78377826"	"-1.5455858"	"-1.58258931"	"-1.14394773"	"-0.2486823"	"-1.0212007"	"-1.61278046"	"-0.41927523"	"-0.16533354"	" 0.57535467"	" 0.84851135"	" 0.273353447"	" 0.9807989"	" 0.061076833"	" 0.020368228"	" 2.224152134"
"AT2G31865"	"atPARG2"	NA	"817744"	"DOWN"	"Rhythmic"	"-1.115916"	" 0.97116629"	" -5.774589"	"1.006289e-07"	"5.341210e-06"	" 7.26308328"	"DOWN"	"Rhythmic"	"1.472820e-04"	"3.500268e-05"	"24"	"19.0"	"1.0953228"	"1.2192788"	"   3.4853703"	" 0.956819088"	" 2.95713572"	" 1.96336909"	" 2.67967430"	" 0.96428025"	"-1.10976036"	" 1.73827825"	"-0.18522953"	" 0.17228982"	" 0.768775283"	" 0.32743646"	" 0.79468508"	" 1.772740128"	" 1.57665796"	"-0.52280440"	" 1.64352331"	"-0.42151152"	" 0.50074308"	"-0.6671105"	"-0.43210750"	" 0.72369246"	" 0.09634690"	" 1.59494654"	" 1.5323648944"	" 1.61925996"	" 2.767688039"	" 2.817305702"	" 3.17869132"	" 0.88416312"	" 1.343821415"	" 2.1571379"	" 1.05602736"	" 4.1739938"	" 2.58382231"	" 2.87703432"	" 2.4784369"	" 2.1074254"	" 1.84695210"	" 2.69003917"	" 3.03254402"	" 2.16486617"	" 2.18611325"	" 2.481805588"	" 3.0593283"	" 2.012629448"	" 1.705611097"	" 2.530342137"
"AT5G24770"	"ATVSP2"	"Has acid phosphatase activity dependent on the presence of divalent cations (Mg2+, Co2+, Zn2+, Mn2+) and anti-insect activity. Insects fed with the protein show a retarded development. Induced in response to abscisic acid, jasmonic acid, salt, water deficiency and wounding."	"832546"	"UP"	"Rhythmic"	" 1.115414"	" 6.06686473"	"  3.972733"	"1.398201e-04"	"2.601805e-03"	" 0.29468472"	"UP"	"Rhythmic"	"2.085738e-07"	"2.439398e-08"	"24"	" 9.0"	"1.8530129"	"2.6291206"	" 382.6030062"	" 7.023850945"	" 4.41031213"	" 7.11868262"	" 4.43190677"	" 8.33964445"	" 6.89346271"	" 6.76457533"	" 8.11258696"	" 8.74300280"	"11.486044717"	" 9.06375812"	"11.19950038"	" 7.189773344"	" 9.59278806"	"11.54998809"	" 8.92188430"	"10.52999560"	" 9.20799413"	"10.6502140"	"10.63825458"	" 9.85671616"	" 9.35755557"	"10.47687466"	"10.2507368520"	"10.22777304"	" 8.195512265"	" 9.741136731"	" 7.37792307"	" 8.23786667"	" 9.385131316"	" 8.9330035"	" 6.74676103"	" 5.7470821"	" 8.09932009"	" 7.38041172"	" 8.0769559"	" 5.9636848"	" 7.48084321"	" 4.84886819"	" 6.96126618"	" 5.94311549"	" 5.97911450"	" 7.642339138"	" 6.0628759"	" 4.470509512"	" 5.747524658"	" 7.476714461"
"AT2G31380"	"BBX25"	"a B-box zinc finger protein that interacts with COP1. contains a novel 11 amino acid motif at the C-terminus (also found at the N-terminus of HY5) that is involved in the COP1 interaction."	"817696"	"UP"	"Rhythmic"	" 1.114298"	" 3.57389640"	"  4.962126"	"3.126455e-06"	"1.073965e-04"	" 3.93324376"	"UP"	"Rhythmic"	"1.074173e-16"	"8.290064e-19"	"24"	" 1.0"	"5.0838678"	"4.9647029"	" 236.3323368"	" 7.491141303"	" 7.67731591"	" 6.65486922"	" 7.46420986"	" 5.94718116"	" 5.96849513"	" 5.93408462"	" 5.85857862"	" 4.52494693"	" 4.567173629"	" 4.46126112"	" 4.59276160"	" 2.345795494"	" 2.99164392"	" 3.27254525"	" 2.64990127"	"-0.83969225"	"-0.20357694"	" 0.2976369"	"-0.10167533"	"-0.26828827"	"-1.54673447"	"-2.24333316"	"-1.3746877779"	"-1.92206203"	"-1.524915938"	"-1.768068382"	"-0.82008625"	"-2.63388975"	"-2.552006600"	"-1.9896383"	"-1.46365158"	"-1.3721627"	"-2.12762665"	"-1.54543210"	" 1.1771696"	" 1.0062445"	" 0.40820811"	" 1.08897512"	" 4.56295142"	" 5.19644872"	" 5.04343381"	" 4.702373014"	" 8.0037393"	" 8.111499808"	" 7.810886209"	" 7.604790589"
"AT5G42760"	NA	NA	"834285"	"UP"	"Rhythmic"	" 1.112999"	" 0.59458700"	"  2.868070"	"5.106332e-03"	"4.218649e-02"	"-3.05989828"	"UP"	"Rhythmic"	"1.011179e-05"	"1.783420e-06"	"24"	" 0.0"	"1.1601698"	"2.3507379"	"   4.0488200"	" 6.092795170"	" 6.18167228"	" 4.88050002"	" 5.82232635"	" 1.86288917"	" 2.32860582"	" 1.63018712"	" 2.00164603"	" 0.06793902"	"-0.838598798"	"-1.96204953"	"-0.35098143"	"-2.414082568"	" 0.29366710"	"-2.58553232"	"-0.96142658"	"-1.54215585"	"-1.59847747"	"-1.4799268"	" 0.01752966"	"-0.28107505"	" 0.70092530"	"-0.58417715"	"-1.7074689864"	"-2.19276055"	"-0.954388122"	"-0.722039929"	"-1.25056837"	"-1.32915534"	"-1.181240589"	"-1.6159461"	"-1.86480683"	"-2.0182348"	"-1.05253759"	"-2.44056120"	"-0.2818601"	"-0.6866715"	"-0.52769181"	"-1.78520220"	"-1.09083047"	"-0.26043770"	"-0.37087081"	"-0.329218254"	" 2.4000791"	" 3.203859954"	" 2.239313067"	" 2.601482846"
"AT5G18080"	"SAUR24"	NA	"28721172"	"DOWN"	"Rhythmic"	"-1.112571"	" 1.02453211"	" -5.047577"	"2.204320e-06"	"7.927455e-05"	" 4.27056889"	"DOWN"	"Rhythmic"	"8.136664e-06"	"1.405054e-06"	"24"	" 3.0"	"1.7711033"	"1.4707962"	"   4.9801326"	" 0.389578142"	"-0.50846137"	"-0.68305522"	"-0.49093879"	" 2.77626556"	" 2.87506216"	" 2.74763673"	" 2.54831533"	" 2.84436455"	" 2.467913855"	" 2.66130032"	" 2.65899219"	" 2.396112107"	" 2.67994875"	" 2.47995019"	" 2.01376486"	" 1.23388223"	" 1.90741627"	"-1.0016205"	"-0.87726133"	"-0.86811932"	"-0.99663181"	"-1.38362832"	"-1.0695405551"	"-0.72408812"	"-1.652265389"	"-2.558490646"	" 0.13648758"	"-0.79131209"	"-0.622056298"	"-0.8578820"	"-0.06341652"	"-0.0826888"	"-0.59730197"	" 0.66740213"	" 0.7218877"	" 0.8443257"	"-0.52223418"	" 0.08443068"	" 1.05610542"	" 0.80656152"	" 0.52127673"	" 0.874911567"	" 0.8046998"	" 0.765030849"	" 1.028110417"	" 0.928430443"
"AT1G68050"	"ADO3"	"Encodes FKF1, a flavin-binding kelch repeat F box protein, is clock-controlled, regulates transition to flowering. Forms a complex with GI on the CO promoter to regulate CO expression."	"843133"	"UP"	"Rhythmic"	" 1.108511"	" 0.64417128"	"  3.556657"	"5.923135e-04"	"8.225177e-03"	"-1.06665492"	"UP"	"Rhythmic"	"1.267212e-10"	"6.234665e-12"	"24"	"10.5"	"3.0846126"	"3.2688799"	"  10.3303072"	"-2.060753621"	"-0.91364747"	"-2.30821666"	"-2.17087451"	"-2.10087490"	"-2.03547218"	"-2.08694845"	"-2.07666884"	"-2.11340231"	"-0.229077809"	"-0.52402155"	"-1.49989660"	" 4.414545636"	" 3.11163223"	" 3.68271176"	" 3.89076117"	" 6.17517428"	" 6.40770058"	" 6.2710793"	" 6.21104969"	" 3.51135538"	" 3.96875431"	" 4.90856326"	" 4.3326286267"	" 1.17890182"	" 0.359735646"	" 1.619221846"	" 1.93431815"	" 1.26525955"	" 0.119818677"	" 0.4662402"	" 0.75467314"	" 1.1333384"	"-0.12322984"	" 0.59183971"	"-0.6336573"	" 0.3946568"	" 0.13872682"	"-0.26979226"	"-1.71723097"	"-2.14092862"	"-2.15581305"	"-1.193220618"	"-2.0596750"	"-2.064144939"	"-2.205455587"	"-2.118439199"
"AT1G65790"	"ARK1"	"An alternatively spliced gene that encodes a functional transmembrane receptor serine/threonine kinase, alternate form may not have transmembrane domain."	"842890"	"DOWN"	"Rhythmic"	"-1.102976"	" 0.63393308"	" -5.785605"	"9.589459e-08"	"5.136336e-06"	" 7.30995839"	"DOWN"	"Rhythmic"	"5.120080e-13"	"1.345249e-14"	"24"	"10.0"	"1.6074907"	"1.7866059"	"   5.6453670"	"-0.594481386"	" 0.16756231"	"-0.50646213"	" 0.57496000"	" 0.97098608"	" 0.58365047"	" 1.30242820"	"-0.16486259"	" 0.70990122"	" 1.072837447"	" 2.31348583"	" 1.72146347"	" 1.615884690"	" 2.23639268"	" 1.52234993"	" 2.32009465"	" 3.01471344"	" 3.36364128"	" 3.3578312"	" 3.56213306"	" 2.67224400"	" 2.85717966"	" 3.89222946"	" 3.1170883749"	" 2.18261733"	" 2.517834211"	" 2.537230192"	" 1.73524632"	" 0.95178513"	" 0.330851486"	" 0.8167804"	"-0.06439504"	" 2.6680393"	" 1.31393010"	" 1.08560676"	" 0.8601018"	" 0.4656247"	"-0.02631832"	" 1.15834081"	"-1.29245868"	"-2.38053071"	"-0.62777146"	"-0.118682249"	"-0.6481342"	"-2.081562577"	"-2.898192008"	" 0.028257541"
"AT4G26530"	"AtFBA5"	NA	"828759"	"DOWN"	"Rhythmic"	"-1.101861"	" 8.24576977"	" -3.676785"	"3.944990e-04"	"5.906424e-03"	"-0.68503437"	"DOWN"	"Rhythmic"	"4.121007e-02"	"1.857283e-02"	"24"	" 6.5"	"0.9722832"	"1.0056334"	" 356.8020419"	" 4.690715243"	" 4.31696535"	" 4.83353140"	" 3.95779592"	" 8.31482122"	" 8.97019101"	" 8.65532943"	" 8.71027627"	" 9.55533602"	" 8.867961298"	" 9.36902803"	" 9.85312898"	" 9.473815404"	" 9.71879764"	" 9.38275000"	" 9.15266416"	" 8.91639426"	" 8.89471932"	" 8.3116116"	" 8.58698964"	" 6.05821274"	" 6.13399075"	" 6.75441829"	" 6.3365720284"	" 7.19187944"	" 6.738532211"	" 6.533976837"	" 7.33244471"	" 7.67864274"	" 6.276332886"	" 6.4403913"	" 7.17709924"	" 7.4978093"	" 7.67451235"	" 7.31099866"	" 7.1163673"	" 7.5165215"	" 6.77699177"	" 7.41088350"	" 7.46195131"	" 7.00908564"	" 7.69656214"	" 7.164507882"	" 6.1953805"	" 7.147734926"	" 7.049073795"	" 5.650305341"
"AT1G12780"	"ATUGE1"	"Encodes a UDP-glucose epimerase that catalyzes the interconversion of the sugar nucleotides UDP-glucose UDP-galactose via a UDP-4-keto-hexose intermediate. Responsive to stress."	"837834"	"UP"	"Rhythmic"	" 1.099445"	" 2.89439163"	"  6.689089"	"1.638824e-09"	"1.381788e-07"	"11.28058400"	"UP"	"Rhythmic"	"1.112336e-04"	"2.568436e-05"	"24"	"15.0"	"0.5710999"	"0.7361324"	"   3.3023162"	" 1.105593365"	" 1.48522550"	" 1.31978061"	" 1.33061408"	" 0.87761881"	" 0.67780914"	" 1.28937519"	" 1.13927673"	" 2.60605693"	" 2.293690813"	" 1.65593368"	" 2.07710035"	" 2.371430548"	" 2.84373272"	" 2.07330975"	" 2.72883372"	" 2.42804676"	" 2.29291509"	" 1.9873010"	" 2.28185601"	" 0.87256955"	"-0.12510439"	" 1.56021865"	" 1.5403305480"	" 3.34095737"	" 2.303060560"	" 2.563484983"	" 2.62699309"	" 2.67811941"	" 3.812209660"	" 3.4436616"	" 3.57785530"	" 2.8901792"	" 2.63166271"	" 2.72027044"	" 3.1273397"	" 3.3053488"	" 2.95733706"	" 3.06637036"	" 3.30077923"	" 3.37389270"	" 2.87211722"	" 3.075590685"	" 2.5018870"	" 2.767069338"	" 2.061135324"	" 2.395252801"
"AT3G16800"	"EGR3"	NA	"820933"	"DOWN"	"Rhythmic"	"-1.097508"	" 0.49413591"	" -6.086776"	"2.531376e-08"	"1.587470e-06"	" 8.60705372"	"DOWN"	"Rhythmic"	"5.036275e-09"	"3.809644e-10"	"24"	" 2.0"	"1.2796377"	"1.1166648"	"   2.5884203"	" 2.837464091"	" 2.31056765"	" 2.24452632"	" 2.28580347"	" 2.96487219"	" 2.94904505"	" 1.80050419"	" 2.81900018"	" 3.66142738"	" 2.884530190"	" 1.64320804"	" 2.36163363"	" 3.143558624"	" 2.26125080"	" 2.18826592"	" 2.02576543"	" 1.88790177"	" 2.45707458"	" 1.1684640"	" 1.18882552"	" 1.77448604"	" 1.00931917"	" 0.01782837"	" 1.3237260392"	"-0.39599618"	" 0.289277271"	" 0.455585044"	"-1.13395454"	" 0.27425505"	" 0.663980488"	" 1.7789228"	" 0.66867320"	" 0.7039498"	" 0.87769276"	" 0.77628987"	" 2.0055982"	" 1.0349333"	" 0.81954757"	" 1.86381355"	" 1.87477156"	" 2.14960539"	" 1.65538938"	" 1.204450023"	" 3.1970192"	" 3.292065613"	" 3.699612986"	" 3.374772845"
"AT1G21250"	"AtWAK1"	"cell wall-associated kinase, may function as a signaling receptor of extracellular matrix component such as oligogalacturonides."	"838721"	"DOWN"	"Rhythmic"	"-1.091581"	" 5.79706239"	" -6.382165"	"6.686753e-09"	"4.971897e-07"	" 9.90608433"	"DOWN"	"Rhythmic"	"1.069215e-09"	"6.844140e-11"	"24"	"11.0"	"1.2676292"	"1.2623224"	" 105.8001291"	" 4.157325721"	" 5.33326413"	" 4.16176423"	" 5.51941507"	" 4.51886892"	" 4.28805270"	" 4.76418653"	" 4.20911636"	" 4.36006054"	" 4.307500198"	" 5.37972819"	" 4.10050562"	" 4.576569652"	" 5.00195787"	" 3.92487948"	" 5.14642718"	" 6.68479123"	" 6.33169267"	" 6.7693420"	" 6.73535610"	" 6.97859217"	" 7.29842079"	" 7.12934173"	" 7.3700483374"	" 6.24922417"	" 7.386517172"	" 7.488712225"	" 6.81342933"	" 5.48441139"	" 6.489669083"	" 6.5217897"	" 4.71591400"	" 6.4455023"	" 5.64008035"	" 5.02526490"	" 5.0651432"	" 4.6286531"	" 3.95421537"	" 5.20741939"	" 3.97874072"	" 4.22368799"	" 4.04412082"	" 3.685047305"	" 4.4467890"	" 3.236847211"	" 3.343007259"	" 3.510902146"
"AT1G75030"	"ATLP-3"	"encodes a PR5-like protein"	"843841"	"DOWN"	"Rhythmic"	"-1.087917"	" 1.01483742"	" -4.614454"	"1.254259e-05"	"3.508342e-04"	" 2.59620702"	"DOWN"	"Rhythmic"	"4.914088e-02"	"2.265745e-02"	"24"	" 3.0"	"0.2778758"	"0.8280445"	"   1.7946427"	"-0.983802214"	"-1.24691663"	"-2.25576086"	"-0.70966466"	"-0.12154875"	"-1.37275630"	" 0.10827632"	" 0.00274568"	"-0.87109660"	"-0.432340055"	"-0.07364631"	" 0.12847092"	"-1.605283366"	"-1.14923513"	"-1.80862665"	"-0.43236205"	"-1.99233760"	"-1.51574595"	"-3.3895414"	"-0.56896029"	"-2.46338603"	"-4.07324165"	"-0.81973692"	"-2.1446308772"	"-1.44365056"	"-0.816888175"	"-0.994508142"	"-1.55480445"	"-1.63989233"	"-1.986428130"	"-2.1049300"	"-1.92544879"	"-1.3232422"	"-1.98984660"	"-1.81052584"	"-1.2645167"	"-2.3822616"	"-1.56110163"	"-0.69643207"	"-0.93114706"	"-1.49609694"	"-1.97054727"	"-0.943139755"	"-1.4206385"	"-3.473867737"	"-2.452425060"	"-2.031779934"
"AT3G48080"	NA	NA	"823963"	"DOWN"	"Rhythmic"	"-1.087157"	" 0.60159900"	" -4.943206"	"3.376592e-06"	"1.150915e-04"	" 3.85900254"	"DOWN"	"Rhythmic"	"1.607619e-07"	"1.831857e-08"	"24"	"11.0"	"1.0260138"	"1.0289992"	"   2.0169660"	"-0.998977285"	" 0.42724941"	"-1.64773080"	" 0.71947485"	"-0.63186927"	" 0.12442341"	"-0.41358506"	"-0.63776302"	"-0.96596591"	"-0.557576018"	" 0.23024462"	"-0.91167998"	"-0.180927040"	"-0.74517187"	"-0.78512459"	"-0.21332163"	" 0.64754152"	" 0.99620567"	" 1.3006270"	" 0.58968767"	" 1.01861851"	" 1.79467804"	" 2.01372518"	" 1.6315019458"	" 1.08085408"	" 1.562541699"	" 2.080531368"	" 1.87032251"	"-0.40550800"	" 1.211418447"	" 1.0031727"	"-1.47822696"	" 1.1584440"	" 0.43005213"	"-0.13267805"	"-0.6623115"	"-0.4581963"	"-0.58844117"	" 0.78635703"	"-2.98022535"	"-0.73842689"	"-0.90862052"	"-1.820966370"	"-0.6811088"	"-1.836249062"	"-1.885912629"	"-2.276407937"
"AT2G15890"	"CBP1"	NA	"816085"	"UP"	"Rhythmic"	" 1.086665"	" 4.61007611"	"  3.475263"	"7.762260e-04"	"1.013881e-02"	"-1.31975271"	"UP"	"Rhythmic"	"6.848861e-12"	"2.448520e-13"	"24"	"12.0"	"2.7107242"	"3.1259962"	" 136.2150318"	"-0.972849557"	"-0.12961041"	"-0.97860804"	" 0.24212238"	" 0.29985075"	" 1.26360410"	" 0.32181287"	"-0.82759943"	" 4.72186263"	" 4.499901175"	" 3.04321585"	" 3.81831790"	" 7.051741495"	" 6.29128577"	" 6.87579612"	" 6.67881402"	" 7.08669730"	" 7.55360063"	" 6.6437623"	" 6.54205944"	" 5.33111098"	" 5.09533976"	" 5.60133619"	" 5.0650851962"	" 7.70959904"	" 7.322050907"	" 7.110953544"	" 7.81241684"	" 4.87598090"	" 5.414089701"	" 5.5931100"	" 5.35463108"	" 4.5458950"	" 4.46825467"	" 4.43738754"	" 4.0247754"	" 4.6122033"	" 4.20300182"	" 4.49658213"	" 3.54936551"	" 4.25093820"	" 3.90839545"	" 3.116341872"	" 1.5491783"	" 1.736962216"	" 0.924803998"	" 1.278699402"
"AT5G35490"	"ATMRU1"	"Encodes MRU1 (mto 1 responding up).  Up-regulated in mto1-1 mutant that over-accumulates soluble methionine."	"833513"	"UP"	"Rhythmic"	" 1.083823"	" 1.94850098"	"  7.814644"	"8.110923e-12"	"1.058746e-09"	"16.48519570"	"UP"	"Rhythmic"	"5.688490e-07"	"7.430998e-08"	"24"	" 1.5"	"1.5030796"	"1.4141771"	"   3.8859734"	" 1.527109312"	" 1.79067048"	" 0.70684797"	" 1.25326080"	" 2.85820356"	" 3.10448669"	" 2.49490742"	" 2.97122177"	" 2.34898048"	" 1.968452355"	" 2.34847075"	" 1.54913431"	" 3.339884559"	" 1.74870096"	" 2.37390543"	" 2.19661885"	"-0.61214061"	" 0.01185139"	"-0.7622735"	" 0.49974604"	"-0.29924146"	"-1.35200909"	" 0.40596237"	"-0.6508670058"	"-0.02255418"	" 0.056080233"	" 0.127590867"	" 0.31464765"	"-0.39387656"	" 0.110228204"	"-0.6679376"	" 0.33813437"	" 0.4518572"	" 0.08674960"	" 0.52657217"	" 0.7068430"	" 1.2158760"	"-0.41838091"	" 0.57334591"	" 1.37288084"	" 2.11642077"	" 0.38246778"	" 1.480476926"	" 2.9810317"	" 2.464944935"	" 2.102170995"	" 2.817627526"
