"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"Liver_WT_DD_CT0_A"	"Liver_WT_DD_CT0_B"	"Liver_WT_DD_CT0_C"	"Liver_WT_DD_CT0_D"	"Liver_WT_DD_CT4_A"	"Liver_WT_DD_CT4_B"	"Liver_WT_DD_CT4_C"	"Liver_WT_DD_CT4_D"	"Liver_WT_DD_CT8_A"	"Liver_WT_DD_CT8_B"	"Liver_WT_DD_CT8_C"	"Liver_WT_DD_CT8_D"	"Liver_WT_DD_CT12_A"	"Liver_WT_DD_CT12_B"	"Liver_WT_DD_CT12_C"	"Liver_WT_DD_CT12_D"	"Liver_WT_DD_CT16_A"	"Liver_WT_DD_CT16_B"	"Liver_WT_DD_CT16_C"	"Liver_WT_DD_CT16_D"	"Liver_WT_DD_CT20_A"	"Liver_WT_DD_CT20_B"	"Liver_WT_DD_CT20_C"	"Liver_WT_DD_CT20_D"	"Liver_WT_DD_CT24_A"	"Liver_WT_DD_CT24_B"	"Liver_WT_DD_CT24_C"	"Liver_WT_DD_CT24_D"	"Liver_WT_DD_CT28_A"	"Liver_WT_DD_CT28_B"	"Liver_WT_DD_CT28_C"	"Liver_WT_DD_CT28_D"	"Liver_WT_DD_CT32_A"	"Liver_WT_DD_CT32_B"	"Liver_WT_DD_CT32_C"	"Liver_WT_DD_CT32_D"	"Liver_WT_DD_CT36_A"	"Liver_WT_DD_CT36_B"	"Liver_WT_DD_CT36_C"	"Liver_WT_DD_CT36_D"	"Liver_WT_DD_CT40_A"	"Liver_WT_DD_CT40_B"	"Liver_WT_DD_CT40_C"	"Liver_WT_DD_CT40_D"	"Liver_WT_DD_CT44_A"	"Liver_WT_DD_CT44_B"	"Liver_WT_DD_CT44_C"	"Liver_WT_DD_CT44_D"	"DE_col"
NA	Gm14403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.885670486022752	3.42507421347292	9.95365426621068	2.35149320871136e-16	2.21745043622781e-15	26.3552622566824	UP	Rhythmic	6.32156015112809e-07	3.19535395088685e-08	24	16	0.651105168461512	0.823429368921771	5.96317043205657	1.86696518208926	1.1448477611891	1.27364389465221	1.32104594962341	1.95749821663007	1.99049193334657	1.21373421895323	1.92769880281301	3.05864315843927	2.13334585277677	2.42119337116541	3.03910278509987	2.92976731235512	2.63555877910896	2.69193368324862	2.93643994788339	3.12610223385604	3.11984641167824	3.25867943766742	2.5349343497525	2.94048953280401	2.34206613852594	2.87408924812197	2.29902809361325	1.66541608016133	1.56792133185557	0.674618668999783	1.15388351813507	1.40920995938346	1.14705059251698	0.511222434354572	2.35862712315693	1.99171233985911	1.77403934098963	2.24438490632795	2.78894678507409	2.60146458887948	2.17737017148503	2.84503218395528	3.21432727486472	3.49332347649757	3.45820103259561	3.23403819298462	2.94949712893157	1.90893094284075	1.41935909064766	1.49316745797869	2.727083586145	DE
NA	Ethe1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.877753783865363	6.87853223260619	-14.5542460914873	8.54430281675898e-26	2.82156920013505e-24	48.0664558264659	DOWN	Rhythmic	1.45135845948323e-10	1.50399840360956e-12	24	4	0.412332223832104	0.611309051303931	84.3466660565883	7.18467455954432	7.75271986390738	7.81388556425616	7.85829002955937	7.93214770565693	7.99883549757811	7.72984024373447	7.91533515232317	7.70991950540536	7.66164691037252	7.44231191353052	7.52403205044167	6.82619092378538	7.11015779718383	7.16959404076056	7.27168486721366	6.3894328305901	6.65199821822876	6.44959703649373	6.53884698834045	7.7680648841624	7.2970003038075	7.548279880904	7.44645576546264	7.8912012904983	7.67188243626614	7.44399219778645	7.99577630600604	7.60234584850534	7.9774188988577	7.64144996530363	7.62292891040692	7.23496698420794	7.15345915493238	7.37026206740415	7.34828114709282	6.35100349805131	6.49267263606734	6.4268785958139	6.53897804786459	6.68727446245273	6.8793111626399	6.7015069002873	6.65287357904714	6.38468747779848	7.11019016396179	7.24243539360825	6.96908144936936	DE
NA	Per2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.875429267819033	3.89182872170991	9.55088397149862	1.68633232483353e-15	1.40151160202671e-14	24.39175180956	UP	Rhythmic	8.10918596043005e-17	6.53590117708813e-20	24	16	1.09102261047982	1.66133542105567	23.6537118032622	2.39751074999415	1.70201326507676	2.76028352885698	2.98583324611866	0.59076260012854	1.24694482386795	1.09300827268612	-0.0315485855052871	2.65981754084723	2.94847782290495	3.35704015312308	3.10068251044258	3.77658154443973	3.60599988917739	3.91281848970482	3.72885563437204	4.66636011149217	4.45760250627478	4.50159465435528	4.4077591027292	4.19796428347483	4.06695656348491	4.3493615373998	3.95749312102145	1.29670648907959	2.25912994217073	2.18010417514739	2.56370748413001	0.842792622230664	1.12727466100785	1.66544509489455	1.80481224114259	2.01509453020537	2.87688722233249	2.34252160572577	2.73548589104853	4.23585672152784	3.88328571558329	4.24491176588599	4.30387001396745	4.42971607957246	4.55722974321505	4.66566632445618	4.94827417524366	3.60341123880051	3.42557996407808	3.40961132056216	4.35145034554986	DE
NA	Fam47e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.871398183394477	5.46331585787667	12.3542680396244	2.1925306797717e-21	4.06883097303787e-20	37.9182485916516	UP	Rhythmic	1.30697919345414e-11	9.48067808723208e-14	24	16	0.735644078813561	0.742444236436035	21.6344907984276	2.46075516806864	2.93738118866618	3.30854096915281	2.83189848170093	2.26037337508596	2.64570865086471	1.7188433428755	2.41446902121158	2.29792720087303	2.75525612919405	3.15897614354972	3.32822890844606	3.3422840688478	3.67890580469733	3.78570253643628	3.92697148608251	4.10515417294502	3.87225631503853	4.4971520391018	4.04329512844776	3.45388059460416	3.38053270673288	3.7941387678394	3.42133063577454	3.23353389048114	2.66512882611709	3.22450255555144	3.16759950604824	2.94193399953213	3.02534759592468	2.03285541759044	2.67102094661052	2.53810631774067	2.62877868469019	3.45435594300055	3.16153485850034	3.92769570331914	3.87021824625807	3.95011012467833	3.53346645613833	3.91836686271685	3.91067663205447	3.93739386893933	4.02635327236587	3.65459032140751	3.92074613771972	2.87354668691084	3.52349981707533	DE
NA	Derl3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.860968702656848	2.27739123393607	-4.39109724311039	2.95894857315988e-05	6.99278050554928e-05	1.12345691898023	DOWN	Rhythmic	0.0159638339267956	0.00459155522730403	24	0	0.749889191610831	0.736880059312686	4.28861892667158	1.98558526272192	3.14464312554435	2.11382111408252	2.17022799828872	-0.190998019705325	-0.0418253439469143	1.16196399524959	1.29973712425291	0.262038815502698	1.16279944005733	0.409213284574176	-0.0156423935616383	0.744385737527976	-1.24299982924272	-1.05780667378297	-0.0779180790696619	-0.486158088961412	1.24547405196766	-0.196815479024266	-0.183315365811133	0.90192825742246	0.271159335643459	-0.0461257618262463	1.04986746388834	2.21211857620187	-0.00806567514856305	0.699652928188168	0.749312863720375	0.345508854542196	0.845046352215696	0.193189372175382	-1.05872913654909	2.09754529720709	0.899068836574072	-0.965991404567776	-0.67803441449933	-0.0526258291292592	1.22255718861321	0.983615021120608	0.6930340389253	1.46432814865467	0.197391898953399	-0.884605480440088	-0.383330577057861	1.24979771379973	2.36493237712793	0.779944286520205	2.78084246274613	DE
NA	S100a9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.844803819722687	1.47998523140632	5.8315218551001	7.74935685753268e-08	2.56002907218225e-07	6.91137419120453	UP	Rhythmic	0.0151052239992651	0.00428546596824285	24	0	0.22112415881972	0.659846523002837	1.11663544753546	1.64892304710228	0.857226663292949	1.5472811592157	1.69000397471554	1.88694786540966	1.75319612283225	2.59144859417872	2.39796975716036	1.65916834226685	1.44295775004018	1.61053254300844	1.40968259520589	-0.285017581189806	0.260475625953689	0.916644139303672	0.233605104566722	1.6602545279462	0.946603222410952	1.41026851051505	0.683592798518984	1.52538447156834	1.50082576587829	1.96336114159933	1.27217674891246	2.41621458019261	1.77770440834889	1.77676169504817	2.12300653142472	0.953620179498231	1.52794602432452	1.23511621270528	1.55005803897995	0.817065132416324	-0.00497365751993772	0.972406359944715	1.60162313199784	0.896580869161939	1.82598180969322	2.10287891664426	1.76408469739057	1.91572600629798	1.48192290764702	0.0130951285694735	0.0874479684838608	2.07245690284588	1.80476683221177	1.84888277414219	2.69398967298819	DE
NA	Tjp3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.843417714621905	5.20728784612328	-12.5724948656722	7.82364157055685e-22	1.56924542818213e-20	38.9479762108969	DOWN	Rhythmic	2.43979389340691e-12	1.12368170105097e-14	24	2	0.643480536067	0.760818033855331	34.0535360817262	5.68327990981502	5.76760869881812	5.40736129731148	5.70095686272224	5.56673559231178	5.44388337053677	4.91844060689323	5.33120026511187	4.90255947549601	4.97193695402037	4.60363389271783	4.7933785856687	4.19820226906837	3.82727652676069	4.31312901762581	3.91711641395661	4.23894713787341	5.16158339239509	3.58118980224493	4.4319067798081	5.15126408122659	5.35161484742977	5.51365279394689	5.41587480588939	5.47044590557464	5.88087248230533	5.62528590665254	5.84663279385186	5.55965402377727	5.45695756584946	5.36813130556913	5.54096551995928	4.69016906948389	4.95498490678783	5.03942673855532	4.36861965735521	4.22546362483234	4.21220367558598	4.10817018675894	4.0438220641779	5.0092871212645	5.06015989174614	4.18324196367071	4.59592740202114	5.38362574921091	5.11145947514998	5.44493368865698	5.50790504830133	DE
NA	Nrg4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.822466053667996	2.2013657394905	8.29132406780123	7.88279913852236e-13	4.80773248020131e-12	18.2750118089597	UP	Rhythmic	3.4367232026517e-12	1.74111480617933e-14	24	14	1.13936075501405	1.34949913406122	5.55353969703665	0.79531890579614	2.65801640966462	2.29679448142278	1.91183099681618	1.92852333776241	2.42127424319402	2.36120900017923	2.19433107007118	3.09102115910976	3.05705571693542	3.51852516982529	3.49162767684481	4.55751128700972	4.43933626841484	4.50496515033127	4.61003051132179	4.25456999732611	3.56272032199898	4.59676774462555	3.70621895525143	2.39993711711851	3.68194589683152	3.08121608454241	3.2814243903645	1.4737207662631	1.95620365073589	1.83324959275814	1.90762509490721	0.793387360811978	2.56976737503185	2.36019453085028	1.34433553073776	3.18871985103403	2.96174888172171	3.48297837410728	3.4152532198767	4.62509976718088	3.69966504629656	3.51068374714827	3.71672862426476	3.59810933962149	3.78460181815798	4.27395991484669	4.26809457170538	2.41560098950313	3.23864339019286	2.87763675619061	1.86869830971284	DE
NA	Igfbp1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.814105707089165	6.07404568562983	-3.17098925530089	0.0020529075225661	0.00368759086525058	-2.90198086572395	DOWN	Rhythmic	0.00343912438092786	0.000724651423960621	24	2	0.894162436048349	1.02564545654719	94.3838905484416	10.6447894002136	10.6525231833885	10.5874383834458	9.02711924976134	10.277444503801	9.31768615729791	10.6338830962244	10.2157705577772	6.18778032066465	7.76316415259876	8.18373261018441	8.05314951327377	8.4714821781808	8.27270936309652	7.92083435821737	8.21705683875262	8.66429713396963	7.25439497131108	9.88470258936826	7.6695937128175	8.84615437537262	7.60591656317124	8.58554872966419	9.13088119857199	10.8043495635017	6.91473280809001	10.4275761360584	9.83883659587581	9.90679985243503	10.0383282624819	10.0823440570322	10.0897800623313	8.83823693069039	7.90365629802376	8.28623079110073	9.44301951786114	7.3688560477496	9.06355685023858	9.46122398357883	9.32872528726264	6.98223605164736	8.58881780300375	6.32170407779638	7.53638664905459	10.1677479981988	11.2535445280538	10.6016165905177	7.8708071511992	DE
NA	Hsp90aa1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.796239032539472	2.94655867689236	7.55402310567209	2.74834685574587e-11	1.39832410323098e-10	14.7507657572824	UP	Rhythmic	5.14266227545801e-08	1.69349615518824e-09	24	20	0.648744527859058	0.777587466785753	4.31658707655504	2.76995544457413	2.30917019767936	3.03705207013575	2.6450181002539	1.89817643045275	2.55838667782399	2.87561945121968	2.53592975834865	1.81138454093101	2.12798895798732	1.94086981780103	1.37367320968222	1.55423929095026	2.47482282114572	1.21452940179129	1.51683168410767	2.51225157271249	3.66845101938406	2.9747276758505	2.88477777941502	3.44453014484302	2.8899187673324	3.89998832908725	4.01180017096739	2.30649962259498	1.88549902937604	2.60289563106891	2.71240640208023	1.94316068537339	2.15579475701159	1.86576534994149	2.58523573690218	2.36191592208594	2.25580654773285	2.33734464466134	1.51957076982857	1.04007028368751	1.79737409242349	2.29121916975219	2.39381267732986	3.04552880322695	2.96409474182967	3.43098231382916	3.97178850762102	4.01108876387992	3.05977000338155	3.69464943165845	4.37638136336549	DE
NA	Camk2b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.784765747305284	2.55711181601639	4.28183749105897	4.47440775505999e-05	0.00010266903924094	0.725497362206725	UP	Rhythmic	0.0168810884104562	0.00491757670448524	24	12	1.10883376069344	0.711258089133035	2.96013873013911	0.857811263706964	2.19349679039975	1.89569738250849	3.22583130529148	1.59913635911245	2.94412567929432	1.0668195767958	2.14168192209856	2.4060770748811	3.96520395118236	3.7311233023919	2.29390518679541	3.28570669349652	3.92737981025605	3.55367607543629	3.60560936747265	0.114494973873298	2.42242144610366	3.16726410190228	3.49053756691288	0.978623220680557	2.19764940756785	-0.467286389478305	3.25003352778167	2.64533860289537	1.72795806125966	1.13405539139139	2.59497989632798	2.89994685656664	2.97992906565543	2.8939674633935	1.68936785903182	1.55077570846888	3.0297444693063	3.64243519985322	3.24579899845881	3.44325908051807	3.94879068249317	1.37439230219279	3.58336591696107	1.96867334421548	1.9256362741034	2.31518088592726	2.4890174883936	2.10625832359725	3.47366558797154	3.13677404949683	2.60574488950874	DE
NA	Cmpk2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.783481224372412	1.8319022675198	-6.98541754791456	4.0517729267053e-10	1.76654858777287e-09	12.0873288702913	DOWN	Rhythmic	0.000773628573635333	0.000124885119198243	24	2	0.273849044581449	0.5820403642822	2.19913553801874	2.35696300323565	2.75725014992295	2.51089488579865	3.31474046478281	2.4518470881445	2.95479410453653	1.85467320427842	3.31132908787254	2.50403547850293	2.16728879061206	2.0645660552545	2.67944988943194	2.09515840810616	2.58772477175758	1.31818323507861	1.89418522211093	1.82401783910041	2.1763592613719	2.1397526028026	1.87389182083006	1.73506568872405	2.76400929565535	2.50393432575735	2.03468257660959	2.91558557854781	1.91525455989908	2.8742167950755	2.59514820796697	3.35138551076262	3.45304038728131	3.41954887487197	3.00484999271774	1.78464880007668	2.33258370964793	2.6933534918624	2.08123275395352	1.52306131834356	1.29594335402994	2.20078180761858	2.26319462413332	1.69320320530858	2.24047564284509	1.7688029536545	2.45353449232558	3.29198231803355	3.19613819492919	3.19351516080143	2.74040792459741	DE
NA	Osbpl5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.775097318536778	2.20691108481249	7.0267102040556	3.33867486411438e-10	1.46372494673566e-09	12.2787145000885	UP	Rhythmic	0.000666992732312508	0.000104522407447015	24	16	0.618299971169422	0.595422918888371	1.86966704768328	1.10518933581775	0.934352438543055	2.11132565364836	1.81009016319741	1.05575629839399	1.10811600465518	1.2505744069692	0.733463189791083	0.922509282065922	1.37181162063681	0.673673578552968	1.68357134714424	2.33379459066614	2.31470006600949	1.93016450323668	2.19732304593858	1.56268051637649	2.68660049401531	1.9580545183223	2.1150673820038	1.1352573446328	2.06984680260272	0.878551941124568	1.39726902272457	1.7278814185112	1.58972698462465	1.48161703363529	1.52418510321688	1.40143779908387	0.817484528346486	1.26786783356902	1.12029797786647	1.21331090053787	1.00480468094685	1.62313926978074	1.30510602428618	3.01943601873357	2.00384672191033	2.60973174001049	3.44227524334257	2.75604782584269	0.644456862212691	2.16142271394561	2.96004667426487	1.79245729158005	1.34793185152197	2.58004802001579	1.20704867377652	DE
NA	Gpcpd1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.743498754919661	2.81100947947751	-6.6327739549237	2.08766099545398e-09	8.39802489370905e-09	10.4680983220972	DOWN	Rhythmic	1.0760475135581e-10	1.02834707686036e-12	24	12	0.948276877574508	1.26099562228827	12.6921028259437	1.6715443656867	2.40142784205028	2.20338203617934	2.23227728259258	2.86584807805141	3.28403163870682	3.62872676853291	3.57392334359178	3.63754404742879	3.99932086399029	3.59923631717746	4.14936930781598	4.45702481538183	4.14431212316802	4.38389537141768	4.02401673414557	3.40225858715437	2.43232902554653	2.98059653289078	3.84463492651276	1.86375604788838	1.81383699594042	2.30457897182772	2.68295071299489	1.95947535340631	1.64661249701171	1.89409295722464	1.43387342032122	1.09422678436494	3.17852434963591	1.98089495021178	3.04179423080506	4.2414201261905	4.40808854298248	3.7790323384561	4.81119143899111	3.60542615581193	5.22061327733897	4.69890445300508	4.34537538744421	3.21173679325756	3.43275959928129	3.92567669448934	3.75518688611483	2.14235942768374	2.30253339858736	2.29138289427258	2.40256730148518	DE
NA	Mypop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.73775307605155	1.99785525869941	-5.92412748802151	5.1503902768767e-08	1.73915783649589e-07	7.31236302160578	DOWN	Rhythmic	0.000137238422220186	1.58333792820526e-05	24	22	0.809556053162195	0.65790092580407	3.01071390357253	1.14536433846603	1.53858193050633	2.41422523382054	1.79267598196854	2.17936046310204	2.23236949773659	1.70159647133419	1.63287771571785	0.80737814749544	1.20092164096889	1.39471088905398	1.20815079035604	0.728888893980219	0.752864698040165	0.632386018218	-0.0216148306379117	2.61700879224296	2.43614852076025	2.3458067908521	1.98597131012329	2.86823919249767	1.33832467461818	2.34642216737877	2.37385277948672	0.562378673021372	2.610584209168	1.99115332390454	2.19002660948559	2.52032520957244	2.11489163482403	1.5905338418539	2.17880788052479	1.4459891986294	0.88565566665397	0.385054652952369	0.733807644602324	1.76776981251538	0.54367290269436	0.339873462434659	1.18502272502441	1.79148921873769	1.48915250076318	1.70407413715023	1.76086264030744	1.98504549651567	2.66044202297618	2.67815813996164	2.866054756287	DE
NA	Tsku	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.737082463934011	5.54990238566421	5.52713437209445	2.91052210561266e-07	8.89439988995284e-07	5.61477356422408	UP	Rhythmic	3.42705551418004e-10	4.57729924749435e-12	24	16	1.61215648491359	1.46848228036486	63.9975385990583	3.83474229219029	3.50205974381368	3.61590279770504	3.08809374946904	4.1000448263591	3.12932560995413	1.88972162569574	3.14017998201049	4.77421020164432	3.74486249522307	4.09181862664733	4.65877041007475	5.53483053625677	6.56542344369944	5.89583636333757	6.27702321373338	6.28899431357647	6.32747845248568	6.18919898301343	6.18993668973773	4.60517285271142	5.26909321404022	5.06904268850992	5.37670003844619	4.95093042000247	4.24412033339555	4.33658220190686	3.81005564931599	3.87923529722968	1.74365946953032	3.64360554453949	4.00682228729342	3.65065029970334	4.46639367014474	4.00473784567322	2.37585775641586	6.0035109059205	4.06576740540546	6.07936015767685	6.65596817962433	6.1472915234199	5.46842314931065	5.9764901095455	6.09804887279475	4.7131067157983	5.30520129897139	4.89101362176957	4.47122324383474	DE
NA	Gas7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.733132053137464	1.57887408072339	-6.51932144859726	3.51771286376074e-09	1.3718606296256e-08	9.95344851860776	DOWN	Rhythmic	1.27049596085027e-05	9.93283543370564e-07	24	4	0.568340615840901	0.66759836034053	2.22085671392327	1.84685786232088	2.60127590310282	2.17573714495864	2.40468437823409	2.2420756481158	3.66662735741428	2.5252567273338	2.63892970564197	2.0245949132053	2.22867833167288	1.19840148764734	2.44569509993524	1.8999840575306	2.01303905595238	0.700675541492702	2.79358562810031	0.568910652432699	1.00860741645182	0.336607420556566	1.05330048027174	1.60092937126441	1.20551860772083	1.82737144467821	2.15260015384431	2.51298254668847	2.14810842493658	2.39201220978336	1.77578698146527	2.42355509565963	2.59030490924016	2.88733766742175	1.48703606965456	2.26006283494346	1.75724269747131	2.60770655309006	2.63931182197645	1.89326204926545	1.42610230673847	1.55042486441445	0.45651210428201	1.53638295165077	1.88295864484175	1.53178467809891	1.38981932557708	0.914247214592406	1.40554004133104	2.24033716151496	1.72704051929682	DE
NA	Fam222a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.722147265108326	2.75982223333502	-5.95567718867402	4.47850569421988e-08	1.52532635114901e-07	7.44963293164399	DOWN	Rhythmic	6.32156015112809e-07	3.19535395088685e-08	24	0	0.925422992404247	0.90116662434668	7.59026645984149	3.37375059684439	3.65660519449583	4.09417154132762	3.77650637282431	3.04838275047701	3.17080414491327	2.9080309932435	2.82420406642342	1.52600556741842	1.40660105756978	1.18436301085426	1.72350358178607	2.56670913232913	2.15209737957432	1.11147488358478	2.30332904169283	1.98570804266696	2.62041220128517	2.06500485005441	2.62082664266176	3.54283291036057	3.15515654083596	3.33240410950822	3.78238158631082	2.42680663637884	3.46943871052364	3.22935648007687	3.53621624056532	2.30596398077338	1.83792388929693	0.980407399503699	1.393552654477	1.29044155691682	2.46234894866926	2.49263682026754	2.07050171143355	1.90657787198692	1.07007352201524	0.976432942268788	0.916811695297119	1.73742155559748	1.67469112496059	2.62288065228393	2.42963490790172	2.47827987068093	2.65169541350715	3.1538923132228	2.6655773745919	DE
NA	Myc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.717405567056969	2.92256892868195	-3.32485166933036	0.00126334832365512	0.00235252576992812	-2.44897161834212	DOWN	Rhythmic	0.0277916082474344	0.00895987370095755	24	14	0.40403444305833	0.829257477044734	7.17602734815174	3.21957950891339	2.34711426235883	2.80941710119555	2.02724960916082	4.52819508702444	3.71731630010399	2.57379468566168	3.0761934092942	2.41172709630433	1.65280182954738	2.40881117636893	3.3808080902345	5.52858264860403	5.8059759619538	5.30261762175377	6.0614288021836	2.1738164477733	4.54553743651358	4.04084475448831	2.30589074203033	4.35688586176324	4.31090007455808	2.47734344204881	2.32034142906502	1.88392624873105	2.35273464358519	2.90720379627755	2.38090806504624	3.57999100564076	3.56025907905677	2.79924740785241	4.39766031011453	3.277719343891	2.6020622435044	4.19569565940551	3.48844729300521	4.18009647104769	3.19684654904896	4.72336888089435	2.71497391393201	5.7517876780973	5.1992126103958	5.6463167791228	5.47386324537238	4.07320450827587	3.19750001414123	2.24420835208012	4.76133257753298	DE
NA	Ddhd2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.716488325442164	4.16412896828266	8.92401194366642	3.61797884667287e-14	2.5860860661447e-13	21.3388823550041	UP	Rhythmic	9.3616064516084e-06	7.03872079781265e-07	24	14	0.515448386501917	0.5845147441861	7.10164749432433	2.71483878842688	3.40903153708454	3.08903432388238	2.9633463020719	3.29347448586223	3.62834987855	3.73032198620071	3.60653517574129	3.96091355078334	4.05185755058192	4.31763332528988	4.28246871660302	4.22371537875318	3.91602187008435	4.23551352211569	3.17744430789893	4.24401187531536	3.76777328444509	4.13798563597888	3.75774155877617	3.27914812100035	3.99934952855708	2.90549090408286	3.52089611943529	2.67674537133139	3.21522677356362	2.57367328603291	3.03244715759102	3.49818023495277	3.78664061179572	3.5175796534049	3.56123240036474	4.13575371712871	4.61268022410122	4.20367157273893	3.70331374490449	3.98651056631251	4.09044844244287	4.29968073377346	4.34508213445151	4.48287888512308	3.75930932707819	4.10165607367001	4.17388979666162	3.85714173655149	4.15456963501994	4.06302190952072	2.09220568203558	DE
NA	Eif4ebp3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.704332807446112	6.38684861014339	-6.25129560484025	1.19189289579055e-08	4.33483659964027e-08	8.75121183720955	DOWN	Rhythmic	3.42676164695967e-09	7.37828932621138e-11	24	18	0.789729985022655	0.918556952195113	97.1183245569818	7.00050129042169	6.50886972874222	7.73092307299955	7.47073470864883	7.01622433199757	6.81377719505584	6.69565726138417	7.32311810420895	7.02272045206606	7.047583794131	6.91085441615557	7.15394946373185	7.68485880994487	7.76519970982429	7.50229229168393	7.97015779108833	8.61250693083745	8.79860849725712	7.8908787080556	8.90267718227121	8.39976217090125	7.80690250128953	7.9322817670705	9.76788040321455	7.28695999418381	6.56733986713799	6.98879609837213	7.15264327033219	6.28716153916244	6.2751059411121	5.76377520413344	6.03795034746172	7.04398697139378	6.3701600804231	6.48019086755501	7.20999263774434	7.52702511548709	7.91023897977044	7.90761481531458	7.35256581039278	7.4860263997458	7.72286185758129	8.53828757335439	8.63930907708061	7.52316025148377	8.91019427658824	6.8913623545213	7.74429797961213	DE
NA	Slc19a1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.695218456872407	3.30230309433534	8.13271692407013	1.6998962715578e-12	9.97540480978344e-12	17.5117210319691	UP	Rhythmic	1.52407071469209e-05	1.24593000279952e-06	24	14	0.619852461200634	0.628711842400855	4.40978153472337	3.57477940380471	3.74436111783008	3.22826693939789	3.6340217662861	3.83897039260761	3.15512850915338	3.91197739528978	3.07490553494566	3.56634180475577	4.05514238378127	4.13242523371719	4.35687092812607	4.51642930114753	4.48637190065641	4.5832361862039	4.58248692549676	4.38850889143303	4.55879863069495	4.31995059808225	4.45138316110499	3.3189924838849	4.31170689053555	2.45457906309902	3.5136061006916	3.04030550030366	3.68849856261408	3.71053600463202	3.86086304320515	2.48172777297697	3.23505285919643	3.94128591119073	4.11640716739316	4.57854202815782	3.55402387834827	3.57945854158621	3.4063603915692	4.92623732771783	4.54093963534	4.54516042271081	4.2415645669599	4.15436468848924	4.03334706050682	3.67563252662197	4.43439644396172	3.03035137756051	3.61955289802052	3.3791815788989	3.20564777360167	DE
NA	Cish	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.687465601832271	5.39997168275556	-3.0030566052396	0.00342615094665112	0.00594646702071643	-3.37656261052111	DOWN	Rhythmic	0.00612376899584329	0.00145108999348825	24	12	0.539712468030077	0.948269500393705	46.6746123024158	4.24384998246799	2.70165017559731	1.77348233713757	2.6970563947418	5.27402543216791	5.9310653343123	4.77458044900643	3.66461289964747	6.10119818678542	5.68463192357834	4.45645711660916	5.02214007477903	5.17567992230965	5.41074470337083	5.38079213841463	6.18734804934941	2.62099765214017	5.00884024128484	4.86280995535868	2.51463866939987	5.42862333533579	4.93039341329561	2.22837444332527	2.25339631937803	3.36588262922502	2.62147305359896	1.27172154009159	3.6095822757651	4.43289265298597	5.42160699285487	2.42196068537487	4.80498324926469	4.67673657948818	1.86306176981599	5.89808050122506	5.52996422036351	5.29116455369738	4.66930103605582	5.83868899878727	4.59042881773707	5.94272941431567	5.24175602612097	5.24883377939503	4.63055817944102	5.21745159377769	1.53400341962771	2.0732671436739	5.17663555348736	DE
