"TAIR"	"SYMBOL"	"GENENAME"	"ENTREZID"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"ZT1_wt_1"	"ZT1_wt_2"	"ZT1_wt_3"	"ZT1_wt_4"	"ZT3_wt_1"	"ZT3_wt_2"	"ZT3_wt_3"	"ZT3_wt_4"	"ZT5_wt_1"	"ZT5_wt_2"	"ZT5_wt_3"	"ZT5_wt_4"	"ZT7_wt_1"	"ZT7_wt_2"	"ZT7_wt_3"	"ZT7_wt_4"	"ZT9_wt_1"	"ZT9_wt_2"	"ZT9_wt_3"	"ZT9_wt_4"	"ZT11_wt_1"	"ZT11_wt_2"	"ZT11_wt_3"	"ZT11_wt_4"	"ZT13_wt_1"	"ZT13_wt_2"	"ZT13_wt_3"	"ZT13_wt_4"	"ZT15_wt_1"	"ZT15_wt_2"	"ZT15_wt_3"	"ZT15_wt_4"	"ZT17_wt_1"	"ZT17_wt_2"	"ZT17_wt_4"	"ZT19_wt_1"	"ZT19_wt_2"	"ZT19_wt_3"	"ZT19_wt_4"	"ZT21_wt_1"	"ZT21_wt_2"	"ZT21_wt_3"	"ZT21_wt_4"	"ZT23_wt_1"	"ZT23_wt_2"	"ZT23_wt_3"	"ZT23_wt_4"
"AT5G54610"	"ANK"	"Induced in response to Salicylic acid. Belongs to the ankyrin repeat protein family."	"835550"	"DOWN"	"Rhythmic"	"-1.606650"	" 2.768769425"	" -5.593668"	"2.161574e-07"	"5.626479e-06"	" 6.62426258"	"DOWN"	"Rhythmic"	"5.864251e-06"	"9.777080e-07"	"24"	" 7.0"	"1.4008157"	"1.4161977"	"1.759492e+01"	" 2.160917394"	" 3.046021520"	" 2.11347477"	" 3.209769408"	" 3.562204647"	" 3.29743276"	" 3.60337802"	" 2.793083848"	" 2.69905416"	" 1.820738304"	" 3.12995203"	" 2.00705224"	" 2.581168305"	" 2.37064712"	" 1.573233145"	" 2.70860576"	" 3.876171975"	" 2.955873922"	" 4.36448424"	" 4.006829496"	" 4.04422433"	" 4.40930264"	" 3.29075971"	" 4.010567462"	" 2.13163106"	" 3.186603817"	" 3.370462989"	" 2.61916879"	"-0.71236487"	" 1.66149327"	" 1.93466874"	" 0.23446127"	" 2.01709857"	" 1.075333692"	"-0.299514159"	"-0.50282747"	" 0.02499688"	"-1.26006843"	" 1.14889946"	" 0.86764144"	" 1.44858007"	" 0.83973538"	" 0.545433088"	" 2.594069496"	" 1.945860540"	" 1.44907735"	" 1.583690287"
"AT5G48850"	"ATSDI1"	"homologous to the wheat sulphate deficiency-induced gene sdi1. Expression in root and leaf is induced by sulfur starvation. Knockout mutants retained higher root and leaf sulfate concentrations, indicating a role in regulation of stored sulfate pools."	"834943"	"DOWN"	"Rhythmic"	"-1.594047"	"-0.011742594"	" -4.266501"	"4.718376e-05"	"5.532083e-04"	" 1.45156808"	"DOWN"	"Rhythmic"	"1.265371e-03"	"3.823687e-04"	"24"	"17.0"	"1.0910506"	"1.9984575"	"5.903927e+00"	" 0.855546306"	" 1.404230458"	" 0.98224502"	" 1.605802306"	" 2.648589724"	" 0.79651564"	" 0.89284496"	" 0.999167389"	" 1.80086590"	"-0.331925804"	" 0.34867550"	" 0.43227861"	"-0.135325388"	" 0.95629742"	" 0.754423964"	"-0.61194684"	"-0.122710109"	"-0.691432489"	"-0.32673124"	"-0.958414581"	" 2.90373913"	" 3.09344360"	"-1.04383181"	" 0.625137937"	" 6.14442677"	" 6.929348416"	" 7.283229629"	" 6.64409519"	" 1.80356973"	" 6.23003120"	" 5.38444747"	" 1.96253430"	" 2.58024414"	" 2.085381290"	" 4.143877809"	" 2.17112032"	" 1.43236680"	" 2.76206002"	" 2.94769038"	" 1.88666194"	" 0.75439872"	" 1.55513364"	" 1.258209721"	" 1.676788586"	" 1.546959053"	"-1.15368966"	" 3.073070051"
"AT2G28900"	"ATOEP16-1"	"Encodes AtOEP16, a 16-KDa plastid outer membrane protein involved in plastid import of protochlorophyllide oxidoreductase A.  Predominantly expressed in leaves and is also inducible by cold treatment."	"817439"	"UP"	"Rhythmic"	" 1.591415"	" 7.434692143"	"  8.667768"	"1.213673e-13"	"1.827978e-11"	"20.65735278"	"UP"	"Rhythmic"	"1.511765e-10"	"7.549388e-12"	"24"	"12.0"	"2.0503913"	"2.2870383"	"4.305419e+02"	" 3.971508583"	" 3.801688765"	" 4.04080807"	" 3.700765414"	" 3.551785739"	" 2.77253107"	" 3.00084838"	" 2.218490913"	" 5.54591383"	" 5.524977118"	" 5.47964927"	" 5.69627891"	" 8.140525085"	" 7.68332272"	" 8.109073118"	" 8.09713881"	" 9.187809274"	" 9.083828542"	" 9.62064552"	" 9.124420574"	" 9.12652981"	" 8.80229284"	" 8.55499628"	" 8.739494339"	" 8.32904166"	" 7.854397030"	" 7.907297843"	" 8.22916708"	" 7.16848772"	" 6.44197002"	" 6.84086917"	" 7.85375640"	" 6.62606343"	" 7.052267667"	" 6.599413488"	" 6.16472356"	" 6.31331217"	" 6.65424144"	" 5.88817434"	" 5.72928375"	" 6.09783553"	" 5.79373652"	" 6.093072715"	" 5.212804580"	" 5.301681685"	" 5.00760664"	" 4.881423380"
"AT1G32900"	"GBSS1"	NA	"840184"	"UP"	"Rhythmic"	" 1.587541"	" 3.892329204"	"  4.939642"	"3.377633e-06"	"5.928351e-05"	" 3.97312376"	"UP"	"Rhythmic"	"8.351245e-18"	"4.454756e-20"	"24"	" 1.0"	"3.2436817"	"4.5100307"	"2.126200e+02"	"11.498332141"	"11.286584909"	"10.96927772"	"10.945740107"	" 8.144568618"	" 8.69438430"	" 8.42507405"	" 8.705479084"	" 5.12662128"	" 4.597472682"	" 5.19401656"	" 5.92967710"	" 3.061566840"	" 2.89499521"	" 2.400152444"	" 1.86743845"	" 1.709895125"	" 1.352623634"	" 2.90777556"	" 2.204383812"	" 1.34888337"	" 2.64039995"	" 1.60311929"	" 0.261014789"	"-0.39461405"	" 0.122546631"	" 1.859941986"	" 0.14411827"	"-0.99347213"	" 0.66122918"	" 0.62597187"	" 0.13953783"	" 0.44929468"	" 0.606757857"	" 1.224506344"	" 2.59090698"	" 2.47604650"	" 3.09047321"	" 2.47871789"	" 5.40390262"	" 4.93264755"	" 5.23398458"	" 4.894737464"	" 8.507214691"	" 9.207681756"	" 9.16643832"	" 8.660500431"
"AT4G34135"	"UGT73B2"	"The At4g34135 gene encodes a flavonol 7-O-glucosyltransferase (EC 2.4.1.237) that glucosylates also with a 20 fold lower activity flavonols (kaempferol and quercetin) at the 3-O-position."	"829560"	"DOWN"	"Rhythmic"	"-1.586514"	" 0.933622091"	" -7.000794"	"3.688635e-10"	"2.490465e-08"	"12.81912354"	"DOWN"	"Rhythmic"	"5.879854e-09"	"4.497812e-10"	"24"	"17.0"	"1.0684807"	"1.6265145"	"7.263100e+00"	" 1.931346770"	" 2.780995997"	" 1.90223857"	" 2.597936253"	" 0.837912675"	" 1.11035244"	"-2.17936397"	" 1.640326640"	" 0.49548357"	"-0.141630673"	" 0.17535844"	"-0.90624714"	" 1.962060221"	" 0.07217238"	"-0.079465336"	"-0.26787641"	" 1.402415104"	"-0.152866470"	" 0.66797153"	"-0.002913494"	" 2.52301836"	" 2.19472452"	" 2.09655481"	" 3.278698955"	" 1.53164502"	" 3.494075503"	" 3.439660086"	" 2.33015897"	" 3.01696779"	" 2.44213657"	" 3.47136280"	" 2.54621061"	" 3.87811005"	" 3.214951522"	" 2.956832263"	" 3.38676862"	" 2.69486528"	" 2.44552621"	" 3.68393564"	" 3.03071476"	" 3.12293230"	" 3.00483707"	" 3.350352243"	" 2.808079425"	" 2.287738281"	" 3.18038146"	" 2.490562627"
"AT5G62360"	"PMEI13"	NA	"836357"	"UP"	"Rhythmic"	" 1.585317"	" 1.223778774"	"  4.766564"	"6.789490e-06"	"1.070165e-04"	" 3.30297859"	"UP"	"Rhythmic"	"1.077804e-03"	"3.195735e-04"	"24"	"11.0"	"1.5932209"	"1.7585115"	"3.222940e+00"	"-1.126934176"	"-1.542845856"	"-1.83504175"	"-1.072066096"	"-2.371901473"	"-3.03445214"	"-3.05365703"	"-3.019836680"	"-0.16783964"	" 1.340764428"	"-1.10162218"	"-2.80718846"	" 4.196806778"	" 2.20212445"	" 4.093633322"	" 3.79719299"	" 3.463098482"	" 5.206330281"	" 1.86646544"	" 2.670268450"	"-1.01539405"	" 0.46595832"	" 2.74851262"	" 0.630217986"	"-0.05851018"	" 0.571136462"	"-0.122599556"	" 0.01177058"	" 1.54518175"	" 1.81813727"	" 2.34561970"	" 1.61955362"	"-2.46093793"	" 0.788025495"	"-0.671983725"	"-1.61567632"	"-0.30906561"	"-0.53121323"	"-0.39088518"	"-0.27190075"	" 0.03708042"	" 0.01314410"	"-0.807166428"	"-1.246159403"	"-0.322718059"	"-1.34267445"	"-2.787474312"
"AT3G01290"	"AtHIR2"	NA	"821309"	"DOWN"	"Rhythmic"	"-1.569738"	" 4.583611179"	" -6.345598"	"7.649298e-09"	"3.295744e-07"	" 9.86599554"	"DOWN"	"Rhythmic"	"1.051844e-06"	"1.454030e-07"	"24"	"16.0"	"1.1264176"	"1.2703441"	"4.401134e+01"	" 2.804527045"	" 3.253324264"	" 1.16974230"	" 3.826583835"	" 1.546173120"	" 0.91787439"	" 2.01186124"	" 0.691379070"	" 1.47213400"	" 1.821337638"	" 2.10943396"	" 1.12276255"	" 0.802786211"	" 1.61632791"	" 0.548856995"	" 1.87668750"	" 1.392686526"	" 1.935126110"	" 1.03032081"	" 1.427610910"	" 1.83104439"	" 2.07450854"	" 3.26350850"	" 2.708328453"	" 4.90647886"	" 6.196428334"	" 6.101252873"	" 5.16336236"	" 3.60579755"	" 5.82242193"	" 6.08937862"	" 3.41007508"	" 4.48051815"	" 3.469682481"	" 3.344247640"	" 2.71060631"	" 2.39816642"	" 2.64774857"	" 3.94740659"	" 2.89687219"	" 3.17319851"	" 2.85144976"	" 2.693594956"	" 3.004814204"	" 2.002528474"	" 2.00164806"	" 2.383539529"
"AT1G78600"	"BBX22"	NA	"844196"	"UP"	"Rhythmic"	" 1.563250"	" 1.085242305"	"  6.282845"	"1.017263e-08"	"4.268144e-07"	" 9.58880452"	"UP"	"Rhythmic"	"9.123118e-10"	"5.731070e-11"	"24"	" 7.0"	"1.7977373"	"2.4083915"	"5.819057e+00"	"-0.043560667"	"-0.978771029"	"-0.97854402"	"-1.192855335"	" 1.402569854"	" 0.23470431"	" 2.06059009"	" 1.032014673"	" 3.47036711"	" 3.435623308"	" 3.07218891"	" 3.09741774"	" 3.173769325"	" 3.82428222"	" 3.802853851"	" 4.07774511"	" 3.515290551"	" 4.125992424"	" 3.30686843"	" 4.134241620"	" 1.34952920"	" 2.27443358"	" 1.53390249"	" 1.142772621"	" 0.81367345"	" 0.006424877"	" 0.024051453"	"-0.20947862"	"-0.14385488"	"-0.87774834"	"-1.35308443"	"-0.86226915"	"-2.23046636"	"-0.974565743"	"-1.328105848"	"-2.26569683"	" 0.19396307"	"-0.63610717"	"-0.63629052"	"-0.69715416"	"-0.08384066"	" 1.11270624"	"-0.034343733"	"-0.981253836"	"-1.408945547"	"-2.19366067"	"-0.828103405"
"AT1G01560"	"ATMPK11"	"member of MAP Kinase"	"839523"	"DOWN"	"Rhythmic"	"-1.561742"	"-0.178818856"	" -5.944277"	"4.648761e-08"	"1.522685e-06"	" 8.11316795"	"DOWN"	"Rhythmic"	"9.511148e-03"	"3.573562e-03"	"24"	"13.0"	"0.5109757"	"0.6364492"	"6.970264e-01"	"-1.083277270"	"-0.660196896"	" 0.22046436"	" 0.184362270"	"-1.961311948"	"-4.49623697"	"-0.94809982"	"-2.412895192"	"-2.16468223"	"-2.327267625"	"-0.84938206"	"-2.43397843"	"-2.578825822"	"-1.46358925"	"-2.096544233"	"-0.64214295"	"-0.667825403"	"-0.541311060"	"-1.27764036"	"-0.728972366"	" 0.75624861"	" 0.69995940"	" 2.43532097"	"-0.234560050"	" 0.29281136"	" 0.913005748"	" 0.861802922"	" 0.86658340"	"-1.27389049"	"-1.21607353"	" 0.13138624"	"-1.45688322"	" 0.61569062"	"-0.529646616"	"-0.571607427"	"-1.08073776"	"-1.83761680"	"-1.58722051"	"-0.71924709"	"-1.71797076"	"-0.95262622"	"-0.32073176"	"-0.908677574"	"-0.387964169"	"-1.161993851"	"-1.26393985"	"-3.501724605"
"AT3G55580"	"TCF1"	NA	"824723"	"UP"	"Rhythmic"	" 1.556997"	"-0.793873943"	"  5.623377"	"1.900636e-07"	"5.084187e-06"	" 6.74874117"	"UP"	"Rhythmic"	"3.849918e-05"	"7.897772e-06"	"24"	" 2.0"	"0.6042209"	"1.2629704"	"5.103138e-01"	" 2.337268193"	" 2.434662460"	" 3.30192820"	" 2.269463021"	" 0.261145061"	"-1.72554514"	"-0.08647118"	"-0.656365147"	"-1.89202460"	"-0.243152069"	"-1.69424309"	"-1.89382421"	"-1.793825810"	"-1.31791572"	"-0.129359238"	" 0.30811553"	" 0.227833456"	"-1.799757741"	"-1.61939941"	"-1.039679241"	"-1.13199878"	"-2.00938549"	"-1.52402707"	"-1.144249452"	"-1.22735019"	"-1.835195273"	"-2.014055339"	"-1.67712404"	"-1.96591299"	"-2.14919658"	"-2.04052037"	"-1.93663856"	"-1.80496782"	"-1.800741449"	"-2.091195704"	"-1.78439125"	"-1.80215537"	"-0.31023442"	"-2.17207269"	"-1.96633628"	"-0.84344357"	"-0.16187221"	"-1.573095729"	" 1.047752696"	" 0.121520947"	" 1.43443449"	" 1.730804367"
"AT4G11600"	"ATGPX6"	"Encodes glutathione peroxidase."	"826765"	"UP"	"Rhythmic"	" 1.547063"	" 5.756899027"	" 10.291081"	"4.251713e-17"	"1.827407e-14"	"28.44679215"	"UP"	"Rhythmic"	"2.457006e-08"	"2.244796e-09"	"24"	" 9.0"	"0.9954927"	"1.6386215"	"8.180924e+01"	" 4.145499025"	" 4.690152822"	" 4.64741372"	" 4.763785112"	" 4.089617374"	" 3.92718983"	" 3.82642994"	" 3.756028347"	" 5.70921056"	" 5.344480544"	" 5.64703582"	" 5.69124425"	" 7.551521862"	" 6.98468675"	" 7.040987431"	" 7.38013962"	" 8.301193973"	" 8.183149675"	" 8.75771463"	" 8.504543649"	" 7.40102684"	" 7.32405100"	" 7.14320649"	" 7.525886997"	" 5.95107355"	" 5.905697042"	" 6.295448751"	" 5.93638398"	" 4.66790554"	" 4.73898699"	" 5.34024462"	" 4.87258029"	" 5.37408716"	" 5.145318402"	" 4.497857721"	" 5.01239630"	" 5.08910567"	" 5.09881374"	" 5.30329771"	" 5.07652122"	" 4.99024323"	" 4.75078099"	" 4.852578358"	" 4.709294913"	" 4.260888811"	" 4.03278337"	" 4.751012188"
"AT3G47500"	"CDF3"	"Dof-type zinc finger domain-containing protein, identical to H-protein promoter binding factor-2a GI:3386546 from (Arabidopsis thaliana). Interacts with LKP2 and FKF1, but its overexpression does not change flowering time under short or long day conditions."	"823904"	"UP"	"Rhythmic"	" 1.546542"	" 3.040607712"	"  7.140355"	"1.911807e-10"	"1.386414e-08"	"13.46027724"	"UP"	"Rhythmic"	"1.412882e-16"	"1.130498e-18"	"24"	" 3.0"	"4.0211289"	"4.0452746"	"7.972311e+01"	" 6.835133180"	" 7.348892969"	" 6.65637888"	" 7.176710066"	" 6.506577866"	" 6.76418821"	" 6.78362321"	" 6.814696675"	" 6.24574583"	" 6.043699960"	" 6.07041390"	" 6.40228413"	" 4.339091604"	" 5.52392570"	" 5.521066250"	" 5.15677152"	" 4.202577212"	" 4.304926402"	" 4.33066857"	" 4.115396167"	" 2.63091594"	" 3.12142110"	" 3.16993221"	" 2.775218894"	" 0.49764856"	"-0.363982409"	"-0.662114509"	"-1.86430758"	"-1.92894526"	"-1.93268465"	"-1.45473211"	" 0.51332949"	"-0.53500868"	"-0.716393638"	"-1.201631665"	"-0.16721068"	"-0.04435112"	"-0.73002852"	" 0.49171449"	" 0.78658271"	" 0.38367885"	" 1.03816471"	" 1.223171224"	" 3.657448809"	" 4.154993970"	" 3.80333953"	" 3.259607728"
"AT5G59320"	"LTP3"	"Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the lipid transfer protein (PR-14) family with the following members:   At2g38540/LTP1, At2g38530/LTP2, At5g59320/LTP3, At5g59310/LTP4, At3g51600/LTP5, At3g08770/LTP6, At2g15050/LTP7, At2g18370/LTP8, At2g15325/LTP9, At5g01870/LTP10, At4g33355/LTP11, At3g51590/LTP12, At5g44265/LTP13, At5g62065/LTP14, At4g08530/LTP15."	"836051"	"DOWN"	"Rhythmic"	"-1.546476"	" 3.366383146"	" -5.509808"	"3.102839e-07"	"7.800032e-06"	" 6.27466871"	"DOWN"	"Rhythmic"	"2.317584e-04"	"5.798564e-05"	"24"	" 8.0"	"1.9573475"	"2.2848329"	"1.298666e+02"	" 7.197502245"	" 6.293900661"	" 8.77954793"	" 7.001578057"	" 8.501233207"	"10.82243437"	" 7.94888932"	" 9.287520103"	" 7.76878930"	" 9.193826490"	" 9.29720027"	"11.00062104"	" 8.639420384"	" 9.11185955"	" 8.550209948"	" 7.64487953"	"10.611696768"	" 6.478566395"	"10.72154504"	"10.604586125"	"10.55672264"	"10.77311469"	" 8.56916793"	" 9.670759439"	" 7.69538710"	" 8.308284857"	" 9.750729724"	" 7.12645892"	" 5.77880545"	"11.16856610"	"11.12793163"	" 6.93948153"	" 5.55726632"	" 6.299947534"	" 5.276044256"	" 6.17306360"	" 7.22823166"	" 8.30897636"	" 5.73004747"	" 6.88744889"	" 5.77410455"	" 5.48603232"	" 6.671907194"	" 6.965048511"	" 5.548705753"	" 5.79749635"	" 7.305034430"
"AT1G73480"	"MAGL4"	NA	"843683"	"UP"	"Rhythmic"	" 1.542700"	" 1.843349342"	"  6.078978"	"2.549697e-08"	"9.207124e-07"	" 8.69608528"	"UP"	"Rhythmic"	"7.797892e-14"	"1.531081e-15"	"24"	" 5.0"	"3.4280996"	"3.7995941"	"3.103483e+01"	" 4.751851888"	" 4.444687330"	" 6.84571235"	" 5.738482972"	" 4.335404105"	" 4.63769453"	" 4.63748728"	" 3.760522115"	" 5.71849025"	" 5.234074746"	" 5.61346719"	" 5.94636469"	" 5.695589120"	" 5.64756870"	" 5.689710876"	" 6.08841180"	" 4.575208200"	" 4.221428536"	" 3.65627448"	" 3.950958378"	" 1.28077921"	" 0.20321199"	" 0.75971958"	" 2.154969053"	"-0.26675964"	" 0.520237650"	" 0.596758594"	" 0.85528805"	"-1.59798302"	"-0.65785169"	"-1.53950587"	"-1.24493339"	"-1.44152328"	"-1.271769279"	"-2.205543568"	"-0.30555695"	"-0.55353650"	"-1.36065919"	"-1.04334499"	"-0.41591623"	"-0.60661001"	"-1.98429096"	"-1.101356675"	" 1.604708210"	"-0.402394164"	"-0.24601340"	"-0.512942516"
"AT2G29350"	"SAG13"	"senescence-associated gene SAG13 encoding a short-chain alcohol dehydrogenase"	"817484"	"DOWN"	"Rhythmic"	"-1.538862"	" 2.053839103"	" -5.614484"	"1.975311e-07"	"5.234425e-06"	" 6.71144988"	"DOWN"	"Rhythmic"	"1.013864e-04"	"2.314018e-05"	"24"	" 1.0"	"0.8322125"	"1.0560496"	"8.106319e+00"	" 2.865328027"	" 3.305177283"	" 3.86770433"	" 3.686434487"	" 2.270043998"	" 4.03711059"	" 2.75394999"	" 4.252721392"	" 3.16822625"	" 2.193995686"	" 3.92296142"	" 2.44200759"	" 1.345779756"	" 2.57784679"	" 2.007260259"	" 2.54918970"	" 0.986595981"	" 0.677460247"	"-0.66965934"	" 1.870035196"	"-0.50847762"	" 0.34663745"	" 1.47703724"	" 0.871402162"	"-0.02992660"	" 2.748271919"	" 2.666340932"	" 1.15006760"	" 0.97859478"	"-0.10618406"	" 2.28106048"	"-0.99172541"	" 3.03637337"	" 2.221175886"	" 1.689634553"	" 1.88492808"	" 2.38023647"	" 1.80769532"	" 4.33360864"	" 2.17865875"	" 2.10921285"	" 3.13451392"	" 1.451690727"	" 3.385835229"	" 3.150254263"	" 0.67247058"	" 2.628312785"
"AT2G47130"	"AtSDR3"	NA	"819326"	"DOWN"	"Rhythmic"	"-1.530971"	" 0.632992251"	" -6.650776"	"1.885620e-09"	"1.007896e-07"	"11.22887133"	"DOWN"	"Rhythmic"	"8.451812e-04"	"2.432618e-04"	"24"	"11.0"	"0.6595147"	"0.7388833"	"1.719148e+00"	" 0.653285562"	" 1.044276106"	"-0.07207565"	" 0.713363921"	" 0.898724157"	" 0.12895814"	" 0.37321349"	"-0.516123793"	" 0.38321798"	"-0.766468820"	" 0.80191756"	" 1.07637638"	"-0.107505479"	" 0.41588050"	"-0.885622284"	" 1.15427723"	" 1.658378490"	" 1.392472472"	" 1.58980911"	" 0.430627965"	" 1.66125172"	" 0.23422936"	" 2.33466651"	" 2.520976861"	" 1.20514518"	" 2.834874587"	" 2.439490868"	" 2.06314727"	" 0.71881137"	" 1.39188559"	" 1.33013973"	" 0.66276202"	" 1.83890385"	" 1.005499051"	" 0.859838404"	" 0.52228583"	"-0.76627746"	"-0.44775238"	" 0.74903855"	" 0.42406647"	" 0.66400755"	" 0.54803339"	"-1.108839978"	" 0.910906968"	"-0.464963527"	" 0.18477786"	"-0.004595592"
"AT5G24420"	"PGL5"	NA	"832513"	"DOWN"	"Rhythmic"	"-1.522004"	" 0.420722036"	" -6.696431"	"1.526379e-09"	"8.485127e-08"	"11.43474406"	"DOWN"	"Rhythmic"	"1.612064e-08"	"1.399647e-09"	"24"	" 5.0"	"1.1865998"	"1.3654149"	"3.732834e+00"	" 1.725006483"	" 1.487608025"	" 2.31258465"	" 1.504153256"	" 3.779890663"	" 3.67638733"	" 3.66671858"	" 3.340563336"	" 3.44424882"	" 3.188656268"	" 3.01771705"	" 3.76781502"	" 2.237282979"	" 2.77072526"	" 3.887210999"	" 2.66793457"	" 2.095869824"	" 1.473531024"	" 2.92759546"	" 3.222207015"	" 2.06691022"	"-0.09045067"	" 2.03702740"	" 2.730409534"	" 2.18521752"	" 2.401421256"	" 2.098664652"	" 0.45963374"	" 0.69375340"	" 0.80438801"	" 0.66852727"	" 0.24762842"	" 1.40116289"	" 0.236787533"	" 0.440849710"	" 1.24662064"	" 0.54933764"	" 0.73129556"	"-0.64711369"	" 0.97816155"	" 1.04697412"	" 0.64979543"	" 1.520193071"	" 1.056189955"	" 0.318385957"	" 0.73945442"	" 1.284368457"
"AT4G21215"	NA	NA	"827870"	"UP"	"Rhythmic"	" 1.515022"	" 1.298629253"	"  6.882991"	"6.405597e-10"	"4.017062e-08"	"12.28093997"	"UP"	"Rhythmic"	"5.034767e-07"	"6.482741e-08"	"24"	" 9.0"	"1.1813954"	"1.5571602"	"2.889194e+00"	" 0.003437049"	"-1.051805600"	"-0.02234831"	"-1.941642074"	"-0.822564295"	" 0.35887898"	" 0.92578580"	"-0.310921760"	" 2.02166982"	" 1.116477249"	" 1.10674475"	" 1.91691443"	" 3.722587761"	" 2.35620350"	" 3.452549539"	" 2.86692593"	" 1.678723176"	" 3.219766118"	" 2.17678227"	" 2.034802559"	" 0.42470664"	" 0.79160604"	" 2.09170158"	" 0.907324792"	" 0.45771435"	"-0.137743644"	" 0.716731148"	"-0.21488550"	" 1.84590996"	" 0.38835021"	" 0.58566770"	" 0.44277297"	"-0.22208676"	" 0.609222942"	" 0.588256590"	"-0.44439490"	" 0.63514693"	" 0.19927278"	" 0.63004646"	" 0.30726946"	"-1.74343960"	"-0.73794988"	"-1.129368479"	"-1.864317554"	"-1.830253926"	"-1.44496878"	"-1.792538444"
"AT2G15020"	NA	NA	"815991"	"UP"	"Rhythmic"	" 1.512388"	" 2.481328102"	"  6.473666"	"4.261766e-09"	"1.997363e-07"	"10.43501712"	"UP"	"Rhythmic"	"1.324383e-18"	"5.486321e-21"	"24"	" 1.0"	"4.8219144"	"4.5269635"	"6.891579e+01"	" 7.698012763"	" 7.630129391"	" 7.28929719"	" 7.702022568"	" 5.678374134"	" 6.58374560"	" 6.22381666"	" 6.191322421"	" 4.52515067"	" 4.177813529"	" 5.22623525"	" 5.04142633"	" 3.356766311"	" 2.73184694"	" 2.328505434"	" 2.42983548"	"-0.231726433"	"-0.947536441"	"-0.05818079"	"-1.567054822"	"-1.81401749"	"-1.64419135"	"-1.68941131"	"-1.612024557"	"-1.35235425"	"-1.114220173"	"-0.773864437"	"-1.26038662"	"-1.52830778"	"-2.21570636"	"-1.77558666"	"-1.56409135"	"-0.65098491"	"-1.516057336"	" 0.227286754"	"-0.20380719"	" 1.17723881"	" 0.12188312"	" 1.76366999"	" 4.22079033"	" 4.20391187"	" 4.46714649"	" 3.849520034"	" 5.704996586"	" 6.246392792"	" 6.17366999"	" 5.845559095"
"AT5G54270"	"LHCB3"	"Lhcb3 protein is a component of the main light harvesting chlorophyll a/b-protein complex of Photosystem II (LHC II)."	"835515"	"UP"	"Rhythmic"	" 1.511665"	"11.523618873"	" 10.512205"	"1.442446e-17"	"6.869940e-15"	"29.50482912"	"UP"	"Rhythmic"	"1.770693e-22"	"1.708193e-25"	"24"	" 5.0"	"3.4063658"	"3.6512118"	"1.814251e+04"	"12.360430687"	"12.233864376"	"12.32897703"	"12.533511618"	"13.468129820"	"13.46666774"	"13.40667355"	"13.304290987"	"13.82890481"	"13.351508536"	"13.30513698"	"13.69652658"	"13.691878391"	"13.81544159"	"13.495676741"	"13.26241062"	"12.838503648"	"12.408332288"	"12.77581667"	"12.673956959"	"10.88615432"	"10.29739697"	"10.89604961"	"11.066087714"	"10.30300257"	" 8.804080326"	" 8.617708478"	" 9.40585374"	" 7.45342200"	" 6.78520106"	" 6.85461420"	" 8.36227326"	" 5.95247205"	" 6.883342275"	" 6.135942899"	" 6.87567840"	" 7.45773117"	" 5.69531179"	" 6.92622711"	" 8.41525289"	" 8.83328954"	" 8.94461622"	" 8.367957294"	"10.824286223"	"11.356156170"	"11.11587605"	"10.851581066"
"AT3G46900"	"COPT2"	"encodes a member of copper transporter family and functionally complements a high affinity copper transporter mutant in yeast"	"823843"	"DOWN"	"Rhythmic"	"-1.509944"	" 1.363744331"	" -8.807293"	"6.134515e-14"	"1.000948e-11"	"21.32518512"	"DOWN"	"Rhythmic"	"3.256134e-08"	"3.061749e-09"	"24"	"21.0"	"1.0890788"	"0.8505439"	"4.258363e+00"	" 3.458071407"	" 3.652296848"	" 2.88739028"	" 3.780531643"	" 2.866782459"	" 3.41942514"	" 2.59545961"	" 2.557099917"	" 2.69186774"	" 1.771005310"	" 1.62296810"	" 2.60123083"	" 2.659398921"	" 1.27749256"	" 0.588123747"	" 1.47095420"	" 1.051466608"	" 1.074865458"	" 1.76281235"	" 0.558664912"	" 2.25099506"	" 1.81566476"	" 0.50320441"	" 1.833264999"	" 0.05007888"	" 1.683087406"	" 3.155233936"	" 2.27170486"	" 2.38422533"	" 3.51289379"	" 3.36433810"	" 2.90503934"	" 3.77741868"	" 3.135615318"	" 2.471415639"	" 3.25864925"	" 2.54831047"	" 2.63822333"	" 3.22773475"	" 3.73455381"	" 3.23423074"	" 4.13413035"	" 3.337738607"	" 4.019850935"	" 4.186455185"	" 3.43956265"	" 3.161523706"
